code,name,zcode
250-049,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25049
250-050,ТП УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ПОС. БАРАБАШ,25050
250-050,ТП № 1 ОУФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХАСАНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25050
250-050,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25050
250-051,ТП УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ПОС. КРАСКИНО,25051
250-051,ТП № 3 ОУФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХАСАНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25051
250-051,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25051
250-052,ТП УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ПОС. ЗАРУБИНО,25052
250-052,ТП № 2 ОУФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХАСАНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25052
250-052,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25052
250-053,МП УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХОРОЛЬСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25053
250-053,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХОРОЛЬСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25053
250-053,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХОРОЛЬСКОМ РАЙОНЕ,25053
250-053,ОТДЕЛОМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХАСАНСКОМ РАЙОНЕ,25053
250-053,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25053
250-054,ТП № 1 ОУФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ХОРОЛЬСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25054
250-054,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25054
250-055,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЧЕРНИГОВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25055
250-055,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЧЕРНИГОВСКОМ РАЙОНЕ,25055
250-055,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25055
250-056,ТП № 1 ОУФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЧЕРНИГОВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25056
250-056,ТП № 1 ОУФМС РОССИИИ ПО ПРИМОРСКОМУ КРАЮ В ЧЕРНИГОВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25056
250-056,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25056
250-057,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЧУГУЕВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25057
250-057,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЧУГУЕВСКОМ РАЙОНЕ,25057
250-057,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25057
250-058,МП УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЯКОВЛЕВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25058
250-058,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЯКОВЛЕВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,25058
250-058,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЯКОВЛЕВСКОМ РАЙОНЕ,25058
250-058,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25058
250-059,ОТДЕЛОМ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ЛЕНИНСКОМ РАЙОНЕ Г. ВЛАДИВОСТОКА,25059
250-059,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25059
250-060,МРО УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ШКОТОВСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ ЗАТО Г. ФОКИНО И ЗАТО Г. БОЛЬШОЙ КАМЕНЬ,25060
250-060,МРО УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ ПО ШКОТОВСКОМУ РАЙОНУ ЗАТО Г. ФОКИНО И ЗАТО Г. БОЛЬШОЙ КАМЕНЬ,25060
250-060,МРО № 1 УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ГОРОДСКОМ ОКРУГЕ БОЛЬШОЙ КАМЕНЬ,25060
250-060,УМВД РОССИИ ПО ПРИМОРСКОМУ КРАЮ,25060
251-001,ДЧ ЛЕНИНСКОГО РУВД Г. ВЛАДИВОСТОКА,25101
251-001,ДЧ ПЕРВОРЕЧЕНСКОГО РУВД Г. ВЛАДИВОСТОКА,25101
251-001,ДЧ УВД ПРИМОРСКОГО КРАЯ,25101
251-001,ДЧ ФРУНЗЕНСКОГО РУВД Г. ВЛАДИВОСТОКА,25101
251-001,УВД ПРИМОРСКОГО КРАЯ,25101
251-001,УПРАВЛЕНИЕМ ПАСПОРТНО-ВИЗОВОЙ СЛУЖБЫ УВД ПРИМОРСКОГО КРАЯ,25101
252-001,ЛЕНИНСКИМ РУВД Г. ВЛАДИВОСТОКА,25201
252-001,УВД ЛЕНИНСКОГО РАЙОНА Г. ВЛАДИВОСТОКА,25201
252-002,ПЕРВОМАЙСКИМ РУВД Г. ВЛАДИВОСТОКА,25202
252-003,ПЕРВОРЕЧЕНСКИМ РОВД Г. ВЛАДИВОСТОКА,25203
252-003,ПЕРВОРЕЧЕНСКИМ РУВД Г. ВЛАДИВОСТОКА,25203
252-004,СОВЕТСКИМ РУВД Г. ВЛАДИВОСТОКА,25204
252-004,УВД СОВЕТСКОГО РАЙОНА Г. ВЛАДИВОСТОКА,25204
252-005,ФРУНЗЕНСКИМ РОВД Г. ВЛАДИВОСТОКА,25205
252-005,ФРУНЗЕНСКИМ РУВД Г. ВЛАДИВОСТОКА,25205
252-006,АРСЕНЬЕВСКИМ ГОВД ПРИМОРСКОГО КРАЯ,25206
252-007,УВД Г. АРТЕМА ПРИМОРСКОГО КРАЯ,25207
252-008,ШКОТОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25208
252-009,ДАЛЬНЕРЕЧЕНСКИМ ГОВД ПРИМОРСКОГО КРАЯ,25209
252-009,ДАЛЬНЕРЕЧЕНСКИМ ГОРОВД ПРИМОРСКОГО КРАЯ,25209
252-010,ДАЛЬНЕГОРСКИМ ГОВД ПРИМОРСКОГО КРАЯ,25210
252-010,ОВД Г. ДАЛЬНЕГОРСКА ПРИМОРСКОГО КРАЯ,25210
252-011,ЛЕСОЗАВОДСКИМ ГОВД ПРИМОРСКОГО КРАЯ,25211
252-012,УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25212
252-013,ОВД Г. ПАРТИЗАНСКА ПРИМОРСКОГО КРАЯ,25213
252-013,ПАРТИЗАНСКИМ ГОВД ПРИМОРСКОГО КРАЯ,25213
252-014,СПАССКИМ ГОВД ПРИМОРСКОГО КРАЯ,25214
252-015,УВД Г. УССУРИЙСКА ПРИМОРСКОГО КРАЯ,25215
252-016,ОВД ЗАТО Г. ФОКИНО ПРИМОРСКОГО КРАЯ,25216
252-017,АНУЧИНСКИМ РОВД ПРИМОРСКОГО КРАЯ,25217
252-018,КАВАЛЕРОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25218
252-018,КАВАЛЕРОВСКИМ РОВД,25218
252-019,КИРОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25219
252-019,ОВД КИРОВСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25219
252-020,КРАСНОАРМЕЙСКИМ РОВД ПРИМОРСКОГО КРАЯ,25220
252-021,ЛАЗОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25221
252-022,МИХАЙЛОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25222
252-023,НАДЕЖДИНСКИМ РОВД ПРИМОРСКОГО КРАЯ,25223
252-023,ОВД НАДЕЖДИНСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25223
252-024,ОКТЯБРЬСКИМ РОВД ПРИМОРСКОГО КРАЯ,25224
252-025,ОВД ОЛЬГИНСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25225
252-025,ОЛЬГИНСКИМ РОВД ПРИМОРСКОГО КРАЯ,25225
252-026,ПАРТИЗАНСКИМ РОВД ПРИМОРСКОГО КРАЯ,25226
252-027,ПОГРАНИЧНЫМ РОВД ПРИМОРСКОГО КРАЯ,25227
252-028,ПОЖАРСКИМ РОВД ПОЖАРСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25228
252-028,ПОЖАРСКИМ РОВД ПРИМОРСКОГО КРАЯ,25228
252-029,СПАССКИМ РОВД ПРИМОРСКОГО КРАЯ,25229
252-030,ОВД ТЕРНЕЙСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25230
252-030,ТЕРНЕЙСКИМ РОВД ПРИМОРСКОГО КРАЯ,25230
252-031,ОВД УССУРИЙСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25231
252-031,УССУРИЙСКИМ РОВД ПРИМОРСКОГО КРАЯ,25231
252-032,ХАНКАЙСКИМ РОВД ПРИМОРСКОГО КРАЯ,25232
252-033,ХАСАНСКИМ РОВД ПРИМОРСКОГО КРАЯ,25233
252-034,ОВД ХОРОЛЬСКОГО РАЙОНА ПРИМОРСКОГО КРАЯ,25234
252-034,ХОРОЛЬСКИМ РОВД ПРИМОРСКОГО КРАЯ,25234
252-035,ЧЕРНИГОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25235
252-036,ЧУГУЕВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25236
252-037,ЯКОВЛЕВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25237
252-038,ОВД ЗАТО Г. БОЛЬШОЙ КАМЕНЬ ПРИМОРСКОГО КРАЯ,25238
253-001,ТРУДОВСКИМ ОМ СОВЕТСКОГО РУВД Г. ВЛАДИВОСТОКА,25301
253-001,ТРУДОВСКИМ ОМ СОВЕТСКОГО РУВД ПРИМОРСКОГО КРАЯ,25301
253-002,1 ГОВД Г. НАХОДКА ПРИМОРСКОГО КРАЯ,25302
253-002,1 ГОВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25302
253-002,1 ГОРОДСКИМ ОМ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25302
253-002,1 ГОРОДСКОЕ ОТДЕЛЕНИЕ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25302
253-003,2 ГОВД УВД Г. НАХОДКА ПРИМОРСКОГО КРАЯ,25303
253-003,2 ГОВД УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25303
253-003,2 ГОРОДСКОЕ ОТДЕЛЕНИЕ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25303
253-004,3 ГОРОДСКОЕ ОТДЕЛЕНИЕ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25304
253-004,3 ОМ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25304
253-004,ТРЕТЬИМ ОМ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25304
253-005,4 ГОРОДСКОЕ ОТДЕЛЕНИЕ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25305
253-005,4 ОМ УВД Г. НАХОДКА ПРИМОРСКОГО КРАЯ,25305
253-005,4 ОМ УВД Г. НАХОДКИ ПРИМОРСКОГО КРАЯ,25305
253-006,УГЛЕКАМЕНСКИМ ОМ ПАРТИЗАНСКОГО ГОВД ПРИМОРСКОГО КРАЯ,25306
253-007,ДУНАЙСКИМ ОМ ОВД ЗАТО Г. ФОКИНО ПРИМОРСКОГО КРАЯ,25307
253-008,КИРОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25308
253-009,ВОСТОКСКИМ ОМ КРАСНОАРМЕЙСКОГО РОВД ПРИМОРСКОГО КРАЯ,25309
253-010,ПРЕОБРАЖЕНСКИМ ОМ ЛАЗОВСКОГО РОВД ПРИМОРСКОГО КРАЯ,25310
253-011,ТАВРИЧАНСКИМ ОМ НАДЕЖДИНСКОГО ОВД ПРИМОРСКОГО КРАЯ,25311
253-012,РАЗДОЛЬНЕНСКИМ ОМ НАДЕЖДИНСКОГО ОВД ПРИМОРСКОГО КРАЯ,25312
253-012,РАЗДОЛЬНЕНСКИМ ОМ НАДЕЖДИНСКОГО РОВД ПРИМОРСКОГО КРАЯ,25312
253-013,ЛИПОВЕЦКИМ ОМ ОКТЯБРЬСКОГО РОВД ПРИМОРСКОГО КРАЯ,25313
253-014,ЧКАЛОВСКИМ ОМ СПАССКОГО РОВД ПРИМОРСКОГО КРАЯ,25314
253-015,ТЕРНЕЙСКИМ РОВД ПРИМОРСКОГО КРАЯ,25315
253-016,КРАСКИНСКИМ ОМ ХАСАНСКОГО РОВД ПРИМОРСКОГО КРАЯ,25316
253-017,БАРАБАШСКИМ ОМ ХАСАНСКОГО РОВД ПРИМОРСКОГО КРАЯ,25317
253-018,ЗАРУБИНСКИМ ОМ ХАСАНСКОГО РОВД ПРИМОРСКОГО КРАЯ,25318
253-019,ЯРОСЛАВСКИМ ОМ ХОРОЛЬСКОГО РОВД ПРИМОРСКОГО КРАЯ,25319
253-020,СИБИРЦЕВСКИМ ОМ ЧЕРНИГОВСКОГО РОВД ПРИМОРСКОГО КРАЯ,25320
253-020,ЧЕРНИГОВСКИМ РОВД ПРИМОРСКОГО КРАЯ,25320
253-021,ШКОТОВСКИМ ОМ ШКОТОВСКОГО РОВД ПРИМОРСКОГО КРАЯ,25321
253-022,2 ОМ ПОС. ШКОТОВО ПРИМОРСКОГО КРАЯ,25322
260-001,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26001
260-001,УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26001
260-002,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26002
260-002,ОТДЕЛЕНИЕМ УФМС ПО СТАВРОПОЛЬСКОМУ КРАЮ В С. АЛЕКСАНДРОВСКОМ,26002
260-002,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В АЛЕКСАНДРОВСКОМ РАЙОНЕ,26002
260-002,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В АЛЕКСАНДРОВСКОМ РАЙОНЕ (С МЕСТОМ ДИСЛОКАЦИИ В С. АЛЕКСАНДРОВСКОЕ),26002
260-002,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В С. АЛЕКСАНДРОВСКОМ,26002
260-003,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26003
260-003,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В АПАНАСЕНКОВСКОМ РАЙОНЕ,26003
260-003,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В АПАНАСЕНКОВСКОМ РАЙОНЕ,26003
260-003,ОТДЕЛЕНИЕМ № 1 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. СВЕТЛОГРАДЕ (С МЕСТОМ ДИСЛОКАЦИИ В С. ДИВНОЕ),26003
260-003,УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В АПАНАСЕНКОВСКОМ РАЙОНЕ,26003
260-004,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26004
260-004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В АРЗГИРСКОМ РАЙОНЕ,26004
260-004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В АРЗГИРСКОМ РАЙОНЕ,26004
260-004,ОТДЕЛЕНИЕМ № 1 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. БУДЕННОВСКЕ (С МЕСТОМ ДИСЛОКАЦИИ В С. АРЗГИР),26004
260-005,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26005
260-005,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В БЛАГОДАРНЕНСКОМ РАЙОНЕ,26005
260-005,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В БЛАГОДАРНЕНСКОМ РАЙОНЕ,26005
260-005,ОТДЕЛЕНИЕМ № 2 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. СВЕТЛОГРАДЕ (С МЕСТОМ ДИСЛОКАЦИИ В Г. БЛАГОДАРНОМ),26005
260-006,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26006
260-006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В БУДЕННОВСКОМ РАЙОНЕ,26006
260-006,ОТДЕЛЕНИЕМ УФМС РОССИЙСКОЙ ФЕДЕРАЦИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. БУДЕННОВСКЕ И БУДЕННОВСКОМ РАЙОНЕ,26006
260-006,ОТДЕЛЕНИЕМ № 2 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОГО КРАЯ В Г. БУДЕННОВСКЕ,26006
260-006,ОТДЕЛЕНИЕМ № 2 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. БУДЕННОВСКЕ (С МЕСТОМ ДИСЛОКАЦИИ В Г. БУДЕННОВСКЕ),26006
260-007,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26007
260-007,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В ГЕОРГИЕВСКОМ РАЙОНЕ (С МЕСТОМ ДИСЛОКАЦИИ В Г. ГЕОРГИЕВСКЕ),26007
260-007,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. ГЕОРГИЕВСКЕ И ГЕОРГИЕВСКОМ РАЙОНЕ,26007
260-008,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26008
260-008,ОТДЕЛЕНИЕМ УФМС ПО СТАВРОПОЛЬСКОМУ КРАЮ В С. ГРАЧЕВКА,26008
260-008,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В ГРАЧЕВСКОМ РАЙОНЕ,26008
260-008,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В ГРАЧЕВСКОМ РАЙОНЕ (С МЕСТОМ ДИСЛОКАЦИИ В С. ГРАЧЕВКА),26008
260-008,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В С. ГРАЧЕВКА,26008
260-009,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26009
260-009,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. ЕССЕНТУКИ,26009
260-009,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В Г. ЕССЕНТУКИ,26009
260-009,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. ЕССЕНТУКИ,26009
260-010,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26010
260-010,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. ЖЕЛЕЗНОВОДСКЕ,26010
260-010,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В Г. ЖЕЛЕЗНОВОДСКЕ,26010
260-011,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26011
260-011,ИПАТОВСКИМ РОВД СТАВРОПОЛЬСКОГО КРАЯ,26011
260-011,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В ИЗОБИЛЬНЕНСКОМ РАЙОНЕ,26011
260-011,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В ИЗОБИЛЬНЕНСКОМ РАЙОНЕ (С МЕСТОМ ДИСЛОКАЦИИ В Г. ИЗОБИЛЬНЫЙ),26011
260-011,ОТДЕЛЕНИЕМ № 1 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. ИЗОБИЛЬНОМ (С МЕСТОМ ДИСЛОКАЦИИ В Г. ИЗОБИЛЬНОМ),26011
260-011,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В ИЗОБИЛЬНЕНСКОМ РАЙОНЕ,26011
260-012,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26012
260-012,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В ИПАТОВСКОМ РАЙОНЕ,26012
260-012,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В ИПАТОВСКОМ РАЙОНЕ,26012
260-012,ОТДЕЛЕНИЕМ № 3 МРО УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. СВЕТЛОГРАДЕ (С МЕСТОМ ДИСЛОКАЦИИ В Г. ИПАТОВО),26012
260-013,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26013
260-013,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В КИРОВСКОМ РАЙОНЕ,26013
260-013,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В КИРОВСКОМ РАЙОНЕ,26013
260-014,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26014
260-014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В Г. КИСЛОВОДСКЕ,26014
260-014,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В Г. КИСЛОВОДСКЕ,26014
260-015,ГУ МВД РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,26015
260-015,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В КОЧУБЕЕВСКОМ РАЙОНЕ,26015
260-015,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСП. В КОЧУБЕЕВСКОМ РАЙОНЕ (С МЕСТОМ ДИСЛОКАЦИИ В С. КОЧУБЕЕВСКОЕ),26015
260-015,ОТДЕЛОМ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ В С. КОЧУБЕЕВСКОМ,26015
